33, 23, -1
60, 5, -1
46, 13, -1
38, 14, 0
13, 33, 1
13, 37, -2
41, 15, 1
62, 6, -1
6, 40, -1
60, 2, -1
46, 12, -1
19, 27, -1
15, 41, -2
17, 34, -1
15, 29, 0
24, 26, -1
35, 17, 1
51, 10, -1
10, 39, -2
9, 38, -1
28, 19, 3
16, 35, 0
10, 37, -2
3, 47, -1
63, 1, 0
14, 32, 0
57, 2, 1
60, 4, -1
7, 34, -1
62, 1, 0
30, 24, -1
36, 22, -3
25, 22, -1
14, 36, 2
30, 21, -2
7, 37, -2
16, 31, -1
19, 28, -2
63, 2, 0
24, 23, -2
33, 17, 0
46, 10, -1
51, 8, -1
12, 32, 2
14, 32, 0
51, 14, -1
24, 19, 0
33, 15, 0
53, 6, 1
7, 38, 0
52, 10, -1
27, 23, 0
8, 35, -1
7, 40, 1
20, 36, -1
63, 5, 0
5, 43, -1
28, 21, -1
6, 39, -3
38, 15, 1
14, 30, 2
54, 3, -1
39, 18, -1
33, 21, -3
31, 23, 0
23, 25, -2
36, 14, -1
25, 27, 1
7, 39, -3
44, 10, 0
10, 35, 0
16, 28, -3
37, 19, 0
48, 9, 1
48, 7, -1
29, 19, -2
25, 23, 0
56, 6, -1
32, 22, -1
39, 19, -1
26, 24, -3
38, 12, -1
21, 34, 0
55, 8, -1
22, 28, -2
22, 26, -1
30, 19, -1
22, 29, -3
50, 9, 0
54, 3, 0
42, 14, -1
44, 14, 1
47, 13, 1
16, 36, 0
21, 27, -1
54, 10, -1
23, 22, 0
56, 4, -1
21, 22, 1
53, 10, -1
63, 2, -1
19, 26, 0
51, 4, 0
25, 23, -3
4, 44, -1
37, 17, -1
23, 27, 0
9, 35, -1
7, 39, 2
12, 29, 3
2, 46, -1
45, 14, -1
37, 16, -1
15, 31, -1
57, 3, -1
22, 28, -1
57, 3, -1
29, 21, 1
47, 13, -1
24, 22, -1
60, 2, -1
25, 25, 2
27, 22, 0
21, 29, -2
64, 1, 0
12, 39, -2
33, 14, 0
10, 39, -1
21, 26, -1
62, 3, -1
30, 23, -2
58, 3, -2
22, 31, -1
41, 13, -1
7, 38, 0
31, 18, -2
19, 33, -3
5, 38, -1
36, 19, -1
41, 13, 0
23, 29, -4
15, 30, -2
62, 3, -1
59, 2, -1
8, 37, -2
50, 4, -1
63, 2, 0
22, 26, 1
56, 4, -1
54, 8, -1
44, 8, 1
57, 11, 0
21, 27, 0
18, 26, -1
48, 12, -1
50, 3, 0
41, 17, -2
19, 30, 0
47, 12, -1
30, 16, 0
62, 5, -1
7, 40, -1
19, 28, -1
6, 45, 0
25, 20, 0
30, 22, 0
41, 13, -1
31, 15, -1
59, 4, 0
37, 23, -2
11, 39, -2
13, 36, -3
7, 44, -2
25, 29, 3
30, 19, -2
9, 38, -1
55, 6, -1
17, 26, 1
46, 15, -2
47, 11, -1
10, 37, -1
33, 27, 1
5, 46, 1
39, 19, -1
7, 38, -1
32, 27, -1
22, 26, 1
11, 36, -1
28, 26, 0
38, 18, 0
40, 16, 0
38, 17, -1
15, 31, -2
4, 45, -1
26, 24, 0
47, 10, -1
61, 2, 0
10, 44, -1
44, 14, -1
34, 19, -2
23, 26, -2
28, 24, -1
29, 21, -2
3, 44, -2
30, 25, 0
44, 12, -1
22, 30, -2
42, 10, 0
58, 4, -1
8, 42, -2
15, 36, -1
61, 3, -1
51, 9, -1
35, 22, -3
8, 38, 1
50, 15, -1
3, 40, 0
32, 24, -1
13, 34, 0
5, 45, -1
36, 16, -1
31, 17, 0
16, 30, -1
54, 4, 2
50, 13, -1
61, 1, 0
18, 32, -1
11, 37, 1
12, 35, 0
18, 30, -2
59, 2, -1
26, 23, -1
43, 14, -1
5, 40, 1
58, 5, -1
22, 28, -1
47, 7, 0
39, 13, -2
7, 38, -3
44, 15, -1
8, 37, -3
55, 3, 0
38, 19, -1
55, 4, 3
53, 12, 1
39, 16, -2
33, 21, 1
59, 3, -1
16, 35, -1
37, 13, 1
25, 28, -2
59, 4, 0
17, 33, -2
17, 30, 0
14, 36, 0
29, 22, 0
33, 19, -1
67, 1, 0
37, 20, -1
46, 17, -2
51, 7, 0
21, 28, -1
4, 46, -1
30, 22, -4
23, 28, -1
58, 4, -1
54, 6, -1
50, 9, -1
10, 32, 1
62, 9, -1
42, 19, -1
25, 25, -3
38, 16, 0
4, 43, -1
42, 7, 0
27, 24, 0
54, 13, -1
61, 2, 0
54, 9, -1
63, 1, 1
14, 33, -1
36, 17, 2
50, 9, -2
55, 9, -1
10, 38, -4
63, 5, 0
57, 5, -2
56, 3, 0
40, 10, -3
14, 33, 1
10, 35, -3
5, 40, 1
28, 32, -5
3, 48, -2
51, 11, -1
53, 11, -1
18, 35, 0
60, 8, 0
35, 19, -1
37, 15, -1
24, 28, -1
3, 44, -2
35, 18, 1
16, 35, -1
27, 26, 0
41, 9, 1
8, 40, -1
47, 13, 1
25, 23, 2
32, 24, -1
56, 1, 0
37, 18, -2
19, 35, -2
53, 6, -1
53, 7, -1
23, 26, 0
12, 39, -1
47, 13, -1
14, 32, 0
47, 13, -1
46, 12, -1
63, 4, -2
14, 39, -1
26, 23, -1
42, 10, 0
4, 47, -1
30, 20, -2
3, 44, 0
16, 30, 0
36, 19, -1
45, 8, 1
43, 13, -1
5, 43, -1
52, 5, 1
39, 13, -1
59, 2, 0
55, 6, -1
57, 2, -1
10, 39, -3
63, 3, -1
9, 36, -2
52, 7, 0
49, 12, -1
41, 13, -1
11, 41, 0
27, 22, 2
42, 17, -1
51, 4, 0
41, 14, 0
22, 29, -3
6, 43, -1
39, 12, 0
27, 15, 0
16, 32, -1
16, 36, -1
37, 16, 3
31, 17, -1
33, 19, 0
65, 6, -2
32, 24, 0
16, 32, 0
43, 13, -1
43, 16, 0
26, 25, -1
11, 41, -2
31, 23, 1
60, 3, 0
55, 7, -2
45, 15, -1
47, 7, -1
32, 26, -1
4, 45, -1
40, 14, -1
54, 4, -1
34, 17, 0
2, 42, -1
55, 8, -1
62, 3, 0
56, 7, -1
38, 15, 1
18, 30, 1
30, 22, -3
20, 26, 1
58, 2, 0
32, 21, -2
32, 19, -1
3, 38, -2
55, 3, -2
44, 10, -1
36, 13, -1
17, 30, 2
59, 5, -1
60, 1, 0
57, 3, -1
25, 25, -1
38, 13, -1
42, 17, -1
56, 4, -1
57, 8, 0
11, 35, 2
39, 11, -1
41, 12, 0
16, 32, -1
37, 14, 0
27, 19, 2
33, 22, -2
50, 12, -1
51, 8, -1
33, 19, -1
56, 6, 0
22, 28, 0
41, 14, 1
50, 4, -1
59, 2, 0
20, 28, -2
26, 20, 0
18, 30, -1
31, 22, -1
7, 39, -2
61, 4, -1
42, 14, -1
11, 35, 0
66, 1, 0
30, 21, -1
19, 26, -1
42, 12, -1
18, 32, -2
39, 13, -1
28, 24, 0
21, 26, -2
33, 14, 0
20, 26, -2
14, 33, -1
45, 10, 0
51, 7, -1
24, 25, 0
51, 5, 1
16, 32, -2
7, 38, -2
43, 14, -1
52, 6, 0
16, 33, -1
51, 5, -2
9, 38, -3
6, 48, 0
20, 30, 0
38, 20, -1
51, 7, 0
37, 23, -3
51, 10, -1
2, 45, -1
13, 31, -1
13, 37, 1
28, 20, 0
49, 9, -1
45, 13, -3
22, 24, 0
53, 8, 1
22, 27, 0
33, 19, -2
59, 3, -1
71, 1, 0
10, 33, -2
27, 24, 1
49, 8, 0
18, 36, -2
12, 39, 3
53, 10, -1
37, 17, -1
19, 34, 0
22, 32, -1
41, 13, -1
59, 2, 0
50, 4, 0
7, 37, 2
50, 8, -1
11, 35, -1
2, 44, 0
20, 30, -4
29, 23, 0
28, 27, 0
29, 24, -1
60, 3, 1
22, 28, -1
13, 32, -1
3, 41, -2
9, 37, 0
42, 14, 1
22, 26, -2
10, 42, 1
8, 41, -1
64, 2, -1
28, 26, -1
36, 21, -1
21, 26, -1
49, 6, -1
21, 23, 0
43, 13, -1
17, 28, -1
30, 25, -1
6, 40, -1
13, 40, -1
11, 35, 0
53, 3, -1
31, 20, -1
20, 25, -1
28, 23, -1
50, 7, -1
53, 9, -1
27, 22, -1
54, 8, -1
12, 35, 1
34, 19, -1
34, 14, 0
52, 6, 0
3, 49, 1
50, 11, 1
38, 9, -1
29, 23, 0
20, 31, -1
16, 37, -2
37, 22, 0
56, 7, -1
56, 8, -1
9, 32, -1
34, 20, 0
55, 4, -1
46, 12, 0
6, 42, 0
12, 36, -1
38, 16, 1
20, 35, -1
49, 7, -1
38, 20, -2
44, 13, -1
10, 40, -1
20, 22, 2
35, 12, 2
39, 15, -2
48, 11, 0
32, 22, -2
60, 3, -1
6, 40, -2
8, 42, 0
9, 41, -1
54, 8, -1
47, 8, 0
10, 36, -2
46, 15, -1
50, 5, -1
7, 38, -1
13, 31, -1
33, 19, -1
25, 27, -1
32, 23, -1
33, 17, 0
37, 16, -1
27, 20, -1
20, 34, 0
52, 5, -1
36, 15, -1
37, 20, 0
2, 42, -1
30, 20, -1
44, 14, -1
14, 36, -2
8, 38, 0
12, 40, -1
55, 4, 1
24, 25, 1
22, 30, 0
58, 3, -1
68, 4, -1
5, 43, -3
10, 37, -2
44, 12, 0
53, 6, -1
29, 19, 0
58, 6, -1
43, 13, -1
65, 2, 0
25, 19, 1
68, 2, 0
62, 2, 1
59, 7, 0
19, 29, -2
60, 9, -1
63, 4, -1
7, 38, 3
42, 11, -2
15, 34, 0
60, 4, 1
52, 4, -1
56, 8, 0
18, 28, -1
14, 34, -1
16, 32, 3
10, 36, 0
42, 13, 0
31, 22, -2
15, 33, 1
9, 37, 1
11, 36, -1
34, 20, -1
20, 29, -1
17, 36, -3
46, 13, -2
17, 32, -1
4, 39, 1
42, 15, 0
60, 9, -1
18, 29, -1
42, 16, -1
54, 5, 0
53, 7, -2
66, 4, -1
32, 23, -3
50, 5, -1
44, 12, 0
17, 29, -2
25, 27, -1
14, 35, 0
41, 18, -1
42, 12, 0
40, 16, 1
47, 12, -1
15, 36, -1
31, 21, -1
14, 35, 0
9, 43, -3
6, 45, -3
30, 19, -1
45, 12, 1
20, 28, -1
26, 26, -1
30, 23, 0
36, 24, 0
17, 35, -1
51, 9, 0
45, 10, -1
31, 25, -1
12, 35, 1
43, 14, -1
23, 31, 0
13, 39, 0
54, 4, -1
38, 12, -1
57, 7, 1
66, 2, 0
14, 38, -3
22, 25, 2
32, 22, -1
31, 15, -1
3, 48, -2
56, 13, -1
48, 7, 0
14, 33, -1
44, 11, 1
32, 20, -1
38, 14, -2
43, 13, 1
38, 12, -1
60, 6, -2
5, 41, -1
57, 3, -1
56, 7, -1
10, 41, 0
49, 13, -1
60, 4, 0
19, 32, -3
52, 6, -1
5, 46, -1
52, 13, -1
16, 30, 0
48, 8, -1
41, 15, 0
30, 21, 2
12, 36, 0
10, 36, -1
46, 10, -1
50, 4, -1
38, 16, 0
44, 14, 0
44, 13, -1
56, 7, -1
33, 21, -1
52, 6, -1
33, 20, -1
44, 15, -1
42, 11, 1
12, 40, 0
45, 12, 0
15, 28, 1
20, 29, -2
69, 2, -1
3, 44, 4
8, 41, -1
59, 3, -1
61, 1, 0
50, 5, 0
26, 22, -1
21, 34, -1
8, 43, -1
14, 34, 1
15, 38, -2
27, 23, -1
39, 20, -1
61, 2, 0
54, 3, -1
51, 7, 0
24, 35, -1
54, 7, 2
21, 34, 0
34, 15, 0
44, 7, 0
53, 6, -1
22, 26, 0
14, 26, 0
19, 29, 0
53, 9, 0
25, 23, 0
46, 8, -1
56, 4, 0
62, 2, -1
7, 35, -1
39, 17, -2
26, 23, -2
9, 38, -1
59, 1, 0
30, 18, -1
54, 10, -1
58, 9, -1
4, 42, 3
27, 21, -2
62, 5, -1
4, 47, 4
36, 20, -1
44, 10, -1
6, 40, -1
6, 41, -1
37, 22, 0
38, 14, -1
40, 15, -1
9, 36, 3
14, 34, -2
61, 5, 0
43, 9, 0
43, 13, -1
11, 34, -1
31, 27, -2
50, 11, -1
28, 19, -1
37, 18, 0
19, 30, 1
60, 4, -1
5, 45, -4
3, 45, -4
53, 5, 0
55, 6, -1
53, 6, -1
38, 13, -2
63, 3, 1
11, 35, -2
6, 46, -1
5, 44, -1
41, 14, -1
48, 5, 3
5, 36, 0
46, 8, -1
11, 34, -2
38, 15, 0
63, 2, -1
29, 24, -2
20, 32, -1
39, 17, 0
10, 36, 1
20, 27, 0
39, 13, -1
60, 3, -1
17, 35, 0
3, 40, 0
26, 20, -1
47, 13, 0
4, 44, 0
10, 35, -1
38, 15, -1
33, 17, 0
57, 3, -1
58, 3, 0
27, 21, -1
63, 3, -1
14, 34, -1
47, 12, 0
4, 41, -1
51, 10, 0
24, 26, 1
52, 7, -1
56, 7, -1
55, 6, 0
62, 4, -1
7, 42, 0
16, 34, -1
12, 37, -2
14, 34, 2
28, 22, 0
7, 38, -1
5, 36, 0
26, 26, 0
36, 14, -1
36, 19, -3
5, 38, -2
26, 23, -1
46, 10, 1
27, 25, 1
16, 34, -2
44, 10, 0
40, 15, 1
8, 38, -1
11, 31, 3
57, 7, 0
19, 24, -1
22, 27, -1
32, 22, -2
32, 23, -1
14, 32, -1
56, 7, -1
65, 2, 1
6, 34, -2
64, 2, 0
11, 39, -2
25, 28, -1
55, 5, -1
9, 40, 1
29, 22, -2
44, 7, 0
12, 39, -2
32, 18, -1
33, 19, 0
33, 19, -2
55, 10, -1
31, 15, -1
32, 22, -1
35, 16, -1
5, 49, -4
22, 31, -1
35, 15, -1
53, 5, -1
40, 14, 0
38, 9, 0
32, 16, -1
64, 4, -1
10, 33, 0
53, 4, -1
31, 22, -2
23, 22, 0
28, 28, -2
37, 20, -1
30, 26, 0
55, 6, 0
71, 3, 0
35, 18, -1
63, 3, 0
41, 18, -1
16, 26, -1
4, 40, 2
49, 10, -1
17, 32, 0
41, 12, -1
44, 7, 0
53, 5, 0
17, 32, -2
36, 16, -1
14, 32, -1
36, 16, -1
34, 19, 0
55, 8, -1
55, 5, -1
52, 7, 0
29, 26, 1
15, 33, -1
57, 6, 0
50, 8, -1
30, 20, -1
20, 28, 0
58, 6, -1
39, 16, 0
20, 29, -1
57, 9, -1
49, 7, 1
56, 4, -1
13, 36, -3
44, 10, 0
13, 33, 0
31, 18, 1
47, 7, 2
55, 2, 0
38, 18, -3
33, 25, -1
5, 42, 2
48, 4, -1
10, 43, -1
51, 6, 0
56, 6, 0
36, 21, -1
32, 20, 0
30, 27, 0
59, 2, -1
44, 17, -1
27, 24, -1
24, 23, -2
28, 22, -1
27, 31, 0
28, 23, -1
32, 25, 1
16, 33, 2
42, 13, -2
47, 12, 0
59, 3, 0
17, 34, -2
18, 32, -3
54, 8, -1
35, 17, -2
56, 4, -1
59, 4, 0
58, 4, -1
22, 31, -2
33, 19, 0
15, 34, -1
11, 39, -1
24, 25, -2
3, 45, 0
14, 36, -1
47, 9, -1
42, 14, -1
58, 3, 0
38, 16, -1
19, 32, -1
53, 3, 1
8, 42, -6
33, 22, 0
45, 16, 0
35, 19, -2
27, 28, -1
56, 4, 0
24, 22, 1
4, 41, 1
50, 7, -1
9, 38, 0
24, 30, -2
47, 5, -1
25, 21, 1
7, 42, -1
42, 19, -1
9, 40, -1
40, 14, -1
13, 31, -2
67, 1, 1
41, 17, 0
21, 26, -1
46, 14, -1
17, 31, 0
14, 32, -1
43, 12, -1
35, 15, -3
38, 14, 0
2, 41, 0
18, 32, -2
51, 9, -1
21, 27, -1
59, 8, -1
51, 10, -1
23, 27, 0
59, 6, -1
37, 14, 0
4, 44, 0
27, 25, -1
66, 3, -1
63, 5, 0
52, 13, -1
42, 15, 1
33, 11, 1
45, 9, 1
46, 8, -1
7, 45, 1
22, 31, -1
9, 39, -3
18, 24, -1
66, 1, 0
61, 3, -1
4, 41, -1
27, 26, -1
32, 26, -3
2, 45, -1
41, 15, 3
11, 38, -1
28, 21, -1
5, 38, -2
32, 24, -1
43, 13, -1
10, 37, -1
64, 2, -1
9, 38, -2
52, 6, -1
22, 23, 1
59, 6, -1
45, 11, -1
34, 24, -1
27, 23, 1
50, 2, 0
23, 33, -2
18, 25, 3
7, 45, -1
60, 3, -1
62, 1, 1
5, 46, -2
41, 14, -1
6, 43, -3
50, 8, -1
7, 41, -1
22, 23, -1
64, 5, -1
13, 33, 1
13, 39, -1
38, 16, 0
32, 18, 0
27, 20, -2
3, 42, -2
16, 34, 0
43, 12, -1
11, 38, -1
14, 37, -3
40, 14, -2
55, 7, -1
15, 32, -1
39, 17, 0
13, 29, -1
28, 25, -1
56, 2, -1
65, 6, -2
18, 29, -1
19, 29, -1
66, 3, 0
5, 41, 0
18, 30, -1
20, 31, -1
27, 28, 1
31, 20, -1
46, 10, 0
45, 10, -1
47, 14, -1
63, 2, 1
58, 6, -1
56, 8, 1
28, 26, -2
64, 2, -1
28, 27, -1
6, 37, 4
25, 23, -1
10, 40, -3
49, 9, -2
45, 12, -2
44, 9, -1
42, 18, -1
60, 2, -1
10, 40, -1
41, 13, 0
22, 34, -1
28, 24, 1
4, 43, 1
36, 17, -2
9, 32, -1
14, 37, -1
29, 22, 0
18, 31, -1
30, 20, -1
59, 3, -1
23, 23, 0
59, 4, -1
64, 1, 1
25, 29, -1
11, 33, -2
18, 31, -2
58, 5, 1
42, 15, -1
60, 5, 1
5, 37, 0
42, 11, -1
50, 9, 0
53, 4, 1
29, 23, -1
52, 4, -1
3, 45, -1
33, 19, 1
14, 31, 0
14, 32, -2
52, 6, -1
13, 41, -1
42, 13, 1
18, 27, 0
13, 35, -1
29, 21, -1
41, 12, -2
20, 31, -1
48, 13, -1
60, 3, 0
54, 10, 1
17, 32, -1
8, 42, -4
10, 40, -1
17, 32, -1
21, 23, 2
18, 36, -1
12, 38, 0
51, 11, -1
16, 36, 0
44, 10, -1
39, 10, 0
39, 15, -1
7, 44, -2
12, 37, -1
44, 15, 0
6, 45, -2
62, 4, -1
14, 35, -2
10, 39, 1
5, 45, -1
51, 5, -1
8, 32, -1
33, 20, 0
5, 40, -1
49, 10, -1
42, 11, 2
16, 35, -1
27, 27, -1
38, 20, 0
67, 2, 0
5, 40, -2
28, 24, -1
48, 7, 1
29, 20, -1
69, 2, -1
28, 25, -2
46, 10, -1
37, 19, 1
69, 1, 2
21, 30, 2
8, 44, -1
48, 9, -2
25, 25, 1
28, 23, -1
43, 15, 0
41, 12, 0
14, 30, -2
45, 17, -3
23, 22, -1
49, 8, 1
39, 12, -1
59, 4, -1
9, 38, -2
65, 2, -1
22, 29, -2
27, 25, 2
4, 40, 2
14, 35, 0
42, 14, 0
9, 37, -1
12, 36, 0
43, 13, 0
49, 10, 0
35, 18, -1
68, 2, -1
61, 4, -1
13, 37, -2
3, 46, -1
23, 25, -1
17, 32, -1
44, 8, -1
28, 21, 0
46, 9, 0
60, 4, -1
45, 10, 0
65, 2, -1
33, 21, -1
25, 24, 0
49, 9, 0
57, 3, 2
28, 14, -2
50, 11, -1
52, 6, 0
59, 4, -2
37, 21, -2
27, 22, 0
51, 7, -1
12, 38, -4
14, 37, -1
60, 2, 0
60, 2, 0
9, 37, 4
7, 45, 1
8, 38, -1
42, 14, -1
45, 17, -2
66, 3, 0
22, 29, -1
32, 19, -1
40, 15, -1
45, 15, -1
4, 42, 2
15, 31, 0
36, 17, 0
52, 3, 0
59, 4, -1
50, 10, 0
56, 9, -1
68, 4, -1
49, 4, 0
7, 39, -2
60, 8, -1
59, 3, -1
61, 4, -1
22, 26, 0
35, 18, -1
39, 17, 0
22, 29, 0
38, 22, -1
62, 4, 0
48, 10, -1
24, 26, -1
24, 25, -1
8, 42, -2
50, 7, -1
22, 28, -1
19, 29, -2
20, 29, -1
62, 2, -1
64, 2, -1
21, 29, -2
11, 38, 0
39, 14, -1
49, 12, -1
42, 11, -1
60, 2, -1
47, 9, -1
64, 1, 0
9, 35, -1
38, 17, -2
28, 19, 0
67, 1, 0
41, 17, -1
13, 36, -2
53, 7, -1
12, 35, -1
63, 2, 0
50, 7, -1
60, 2, -1
40, 12, -1
20, 32, -1
26, 22, -1
51, 10, -1
30, 23, -1
9, 35, -1
32, 25, -3
37, 14, 1
48, 6, 2
49, 11, -2
48, 6, 0
53, 4, 0
21, 34, -3
61, 2, 0
7, 34, 0
3, 49, -2
40, 17, -1
7, 43, -2
70, 1, 0
48, 6, 0
20, 33, -2
57, 3, 0
52, 7, -1
8, 37, 1
4, 41, 0
68, 2, 0
9, 38, -2
23, 29, -2
40, 13, 0
57, 6, -1
32, 17, 0
61, 4, 0
6, 44, -2
40, 12, -1
52, 12, -1
29, 18, -1
27, 23, -1
48, 9, -1
31, 25, -1
11, 33, -2
27, 25, -2
45, 12, 1
68, 1, 0
38, 19, 0
11, 39, -1
65, 7, -1
29, 19, -2
25, 24, 1
15, 33, -1
34, 22, 1
13, 29, 0
41, 18, 0
46, 10, -2
11, 42, -2
26, 22, 1
3, 48, 0
37, 15, -1
21, 28, 0
48, 7, 1
33, 21, -1
25, 26, -1
57, 3, 0
21, 27, 0
15, 35, -3
17, 36, -1
17, 30, -1
27, 20, 1
40, 14, 0
38, 13, -1
37, 13, -1
45, 15, -2
38, 9, 1
8, 43, 0
50, 13, 0
42, 12, -1
27, 21, -2
36, 28, -2
58, 3, -1
40, 5, 0
25, 26, -1
5, 43, 2
9, 39, -1
15, 36, -3
58, 5, -1
9, 39, -1
20, 31, 0
60, 4, 0
16, 34, 0
62, 3, -1
38, 21, 0
61, 2, 0
31, 16, -1
17, 30, 1
18, 32, -1
58, 3, 0
41, 9, -1
2, 40, -1
49, 11, -1
60, 4, -1
40, 12, -1
49, 9, 1
51, 9, -1
12, 37, -2
35, 15, 0
41, 12, 0
12, 37, -1
58, 4, 0
21, 28, 0
37, 14, 0
54, 1, 2
5, 41, -1
45, 9, -1
55, 9, -1
61, 3, -1
33, 21, -1
53, 7, -1
55, 8, -1
25, 27, -1
5, 44, -1
13, 32, 3
29, 24, -1
49, 6, 2
24, 25, 0
9, 37, -2
51, 9, -2
30, 21, -2
58, 5, 0
43, 16, 0
39, 14, -2
62, 1, 1
21, 28, -1
20, 31, -1
62, 6, -1
10, 34, 0
30, 20, 0
22, 25, -1
60, 5, 0
42, 12, 2
32, 21, 0
54, 7, -1
41, 14, 1
7, 37, 0
7, 41, -2
25, 26, -3
42, 11, -1
43, 13, -1
27, 26, 1
21, 32, 2
49, 10, -1
28, 24, -1
63, 2, -1
46, 15, -3
27, 22, 0
54, 8, -1
45, 16, -3
21, 32, -1
46, 13, 0
33, 21, 1
6, 39, 2
20, 27, -2
8, 36, -2
14, 37, 2
60, 2, -1
63, 4, 0
31, 19, 1
11, 37, -2
14, 34, -3
18, 30, -1
45, 10, 0
48, 12, 0
3, 47, -1
29, 20, 1
23, 26, 2
53, 7, -1
43, 12, -1
54, 5, -1
3, 48, -1
33, 24, -1
61, 3, 0
58, 1, 0
32, 21, -1
32, 18, -1
53, 6, -1
54, 12, -1
31, 24, -1
31, 25, 0
46, 10, 0
10, 35, -1
19, 26, -2
42, 14, 2
11, 37, -1
32, 23, -2
21, 25, 3
22, 28, -1
3, 43, 0
42, 14, 0
20, 26, -2
21, 27, -1
21, 29, -2
53, 5, -1
29, 21, -2
44, 12, -1
32, 19, -1
54, 7, -1
14, 36, -1
61, 3, -1
2, 46, -2
24, 30, -2
55, 4, 1
20, 23, 0
63, 6, -1
48, 7, 0
33, 23, 0
49, 10, -1
3, 45, 0
41, 16, -2
14, 33, -1
14, 35, 0
49, 5, 0
49, 11, 0
53, 8, -1
63, 3, -1
10, 38, -1
6, 41, -1
55, 3, -1
54, 8, 0
24, 24, -1
64, 6, 2
13, 38, 0
19, 33, -1
18, 24, 0
36, 14, 0
65, 2, -1
15, 34, -2
55, 5, 0
20, 25, -1
8, 39, 1
4, 42, 0
11, 39, 1
11, 43, 0
37, 19, -1
35, 19, 1
19, 31, -2
9, 39, 0
39, 15, -1
59, 6, -1
5, 42, -3
66, 1, 0
34, 17, -1
31, 26, -2
15, 31, -1
14, 38, -1
52, 11, -2
31, 18, -3
18, 34, -3
9, 43, -1
64, 1, 0
5, 38, 0
23, 27, -1
57, 2, 0
14, 37, -1
14, 37, -1
43, 16, 1
19, 30, 0
35, 21, -1
62, 1, 0
17, 36, -2
40, 11, -4
15, 29, 0
60, 4, -1
49, 7, 0
9, 41, 1
27, 24, 0
61, 2, -1
34, 19, -1
11, 36, -4
44, 11, 2
8, 37, -1
11, 36, 1
20, 25, -3
38, 20, -1
51, 4, 0
14, 30, -3
22, 26, -1
41, 9, 0
24, 24, 0
16, 32, -2
34, 18, -1
23, 31, -2
51, 7, -1
40, 18, 0
30, 24, -1
20, 29, -3
42, 15, -1
57, 3, 0
54, 8, -1
46, 7, 2
26, 17, 1
47, 11, -1
50, 8, -2
59, 6, 0
4, 38, 1
29, 27, 0
29, 22, 1
6, 43, 0
34, 17, 0
56, 6, -1
49, 14, -1
32, 21, 0
59, 8, -1
15, 29, -1
36, 18, -1
41, 11, 0
34, 21, 0
49, 10, -1
49, 12, -1
27, 29, 0
48, 10, -1
16, 32, -1
59, 4, -1
51, 14, -1
50, 9, -1
69, 1, 2
58, 5, -1
30, 23, -1
18, 29, -1
22, 23, -1
58, 6, -1
40, 11, -1
7, 36, 1
34, 19, -1
38, 13, 0
60, 1, 0
43, 12, -1
50, 8, 0
6, 45, 0
56, 4, 0
15, 35, -1
6, 43, -1
59, 4, -1
47, 8, -1
12, 37, 0
21, 23, -1
30, 16, 2
28, 21, -1
44, 16, -1
34, 20, -3
51, 10, 0
19, 33, -1
63, 2, 0
63, 3, 0
63, 2, -1
22, 32, 0
57, 6, -2
7, 35, 0
48, 10, -1
20, 31, -1
47, 6, -1
47, 15, -1
37, 17, -1
42, 16, 1
42, 13, 1
42, 10, -1
8, 41, -1
15, 30, 1
49, 6, -1
67, 3, -1
18, 32, -2
43, 14, -2
68, 2, -1
50, 7, -1
49, 9, -1
59, 6, -1
57, 7, 0
29, 29, -4
50, 9, 0
8, 43, -1
57, 3, -1
21, 28, 0
36, 19, 0
28, 20, 2
35, 17, 0
31, 16, 0
47, 10, 0
46, 11, -1
64, 1, 0
32, 21, -1
65, 3, -2
39, 20, -2
25, 30, 0
6, 47, -1
42, 9, -1
51, 8, -1
35, 19, 1
26, 22, -1
12, 41, -1
42, 11, 1
35, 20, -1
18, 30, -3
56, 6, -1
10, 37, 0
41, 14, -2
12, 33, -1
31, 21, 1
19, 32, -1
29, 24, 0
7, 44, -1
31, 23, 0
25, 22, -1
41, 17, -1
53, 9, 0
64, 1, 1
8, 42, 0
61, 2, 0
11, 37, 0
43, 12, -1
14, 31, -3
66, 2, 0
49, 8, -1
49, 3, 0
34, 20, -3
34, 20, -1
34, 19, -1
21, 33, -1
18, 27, -1
45, 10, 1
33, 20, -2
19, 32, -2
69, 2, -1
33, 21, -1
6, 42, -1
48, 10, 0
45, 14, -1
38, 17, -1
41, 17, -1
8, 36, -1
44, 14, -1
39, 14, -1
67, 2, -1
21, 25, -1
14, 39, -3
65, 2, -1
43, 14, -1
46, 9, -1
44, 11, -2
66, 2, 0
68, 2, 0
55, 8, 0
29, 31, 1
39, 20, -1
40, 10, -1
10, 39, -1
11, 37, 0
66, 1, 1
35, 15, -2
19, 33, 0
19, 29, -1
36, 18, 0
18, 29, -1
62, 2, -1
58, 5, -1
15, 39, 2
33, 20, -1
17, 32, 0
45, 14, -1
65, 2, 0
21, 25, -1
50, 12, -1
24, 27, 0
22, 29, -2
14, 35, 0
23, 25, -1
58, 7, -1
43, 10, -2
51, 9, -1
37, 13, 1
5, 43, -1
33, 15, 0
67, 1, 0
26, 23, -1
37, 15, 1
38, 15, 0
3, 46, -1
17, 28, 0
27, 26, 1
35, 15, 1
16, 33, -2
49, 11, 1
38, 20, -1
34, 18, 0
48, 10, -1
39, 17, 0
33, 16, -1
35, 16, -1
64, 5, -1
